"","country","ccode","year","tier","minstand","efforts","TRAFFICKING_FLOWS","source","source_order","transit","transit_order","destination","destination_order","internal","TRAFFICKING_TYPES","psource","ptransit","pdest","pinternal","lsource","ltransit","ldest","linternal","dsource","dtransit","ddest","dinternal","dssource","dstransit","dsdest","dsinternal","cpsource","cptransit","cpdest","cpinternal","clsource","cltransit","cldest","clinternal","cssource","cstransit","csdest","csinternal","PROSECUTION","domesticlaws","enforcement","convictinfo","prosnum","PROTECTION","protectprogress","victimid","victimservices","victimpunish","PREVENTION","preventprogress","INTERNATIONAL_LAWS","UNP_sign","UNP_rat","ILO182","ILO29","ILO105","CEDAW_sign","CEDAW_rat","UNCRC_sign","UNCRC_rat","conflict_sign","conflict_rat"
"57","Dominican Republic",42,2010,3,-1,-1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,NA,2,1,1,0,NA,-1,-1,-1,-1,NA,-1,NA,"15 Dec 2000Ê","Ê5 Feb 2008Ê",2000-11-15,1956-12-05,1958-06-23,"17 Jul 1980Ê","Ê2 Sep 1982Ê","","Ê6 Dec 2006 a","Ê9 May 2002Ê",""
"58","Dominican Republic",42,2011,2,-1,2,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,NA,2,1,1,0,NA,1,-1,-1,-1,NA,1,NA,"15 Dec 2000Ê","Ê5 Feb 2008Ê",2000-11-15,1956-12-05,1958-06-23,"17 Jul 1980Ê","Ê2 Sep 1982Ê","","Ê6 Dec 2006 a","Ê9 May 2002Ê",""
"59","Jamaica",51,2003,2,-1,1,NA,0,0,1,1,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,-1,NA,NA,1,0,0,-1,NA,1,NA,"13 Feb 2002Ê","29 Sep 2003Ê",2003-10-13,1962-12-26,1962-12-26,"17 Jul 1980Ê","19 Oct 1984Ê","Ê8 Sep 2000Ê","26 Aug 2011Ê","Ê8 Sep 2000Ê","Ê9 May 2002Ê"
"60","Jamaica",51,2004,2,-1,1,NA,0,0,1,1,0,0,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,-1,NA,NA,1,0,-1,-1,NA,1,NA,"13 Feb 2002Ê","29 Sep 2003Ê",2003-10-13,1962-12-26,1962-12-26,"17 Jul 1980Ê","19 Oct 1984Ê","Ê8 Sep 2000Ê","26 Aug 2011Ê","Ê8 Sep 2000Ê","Ê9 May 2002Ê"
"61","Jamaica",51,2005,3,-1,-1,NA,1,2,1,1,0,0,1,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,-1,-1,NA,NA,1,0,1,-1,NA,1,NA,"13 Feb 2002Ê","29 Sep 2003Ê",2003-10-13,1962-12-26,1962-12-26,"17 Jul 1980Ê","19 Oct 1984Ê","Ê8 Sep 2000Ê","26 Aug 2011Ê","Ê8 Sep 2000Ê","Ê9 May 2002Ê"
"62","Jamaica",51,2006,2,-1,1,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,1,0,1,1,NA,1,NA,"13 Feb 2002Ê","29 Sep 2003Ê",2003-10-13,1962-12-26,1962-12-26,"17 Jul 1980Ê","19 Oct 1984Ê","Ê8 Sep 2000Ê","26 Aug 2011Ê","Ê8 Sep 2000Ê","Ê9 May 2002Ê"
"63","Jamaica",51,2007,2,-1,1,NA,1,1,0,0,0,0,1,NA,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,NA,2,2,1,6,NA,1,0,1,-1,NA,1,NA,"13 Feb 2002Ê","29 Sep 2003Ê",2003-10-13,1962-12-26,1962-12-26,"17 Jul 1980Ê","19 Oct 1984Ê","Ê8 Sep 2000Ê","26 Aug 2011Ê","Ê8 Sep 2000Ê","Ê9 May 2002Ê"
"64","Jamaica",51,2008,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,NA,2,2,1,10,NA,1,0,1,-1,NA,2,NA,"13 Feb 2002Ê","29 Sep 2003Ê",2003-10-13,1962-12-26,1962-12-26,"17 Jul 1980Ê","19 Oct 1984Ê","Ê8 Sep 2000Ê","26 Aug 2011Ê","Ê8 Sep 2000Ê","Ê9 May 2002Ê"
"65","Jamaica",51,2009,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,NA,2,2,1,6,NA,1,1,1,-1,NA,2,NA,"13 Feb 2002Ê","29 Sep 2003Ê",2003-10-13,1962-12-26,1962-12-26,"17 Jul 1980Ê","19 Oct 1984Ê","Ê8 Sep 2000Ê","26 Aug 2011Ê","Ê8 Sep 2000Ê","Ê9 May 2002Ê"
"66","Jamaica",51,2010,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,2,1,-1,6,NA,1,1,1,-1,NA,1,NA,"13 Feb 2002Ê","29 Sep 2003Ê",2003-10-13,1962-12-26,1962-12-26,"17 Jul 1980Ê","19 Oct 1984Ê","Ê8 Sep 2000Ê","26 Aug 2011Ê","Ê8 Sep 2000Ê","Ê9 May 2002Ê"
"67","Jamaica",51,2011,2,-1,2,NA,1,1,1,2,1,3,1,NA,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,NA,2,1,1,10,NA,1,1,1,-1,NA,1,NA,"13 Feb 2002Ê","29 Sep 2003Ê",2003-10-13,1962-12-26,1962-12-26,"17 Jul 1980Ê","19 Oct 1984Ê","Ê8 Sep 2000Ê","26 Aug 2011Ê","Ê8 Sep 2000Ê","Ê9 May 2002Ê"
"68","Trinidad and Tobago",52,2009,2,-1,1,NA,0,0,1,2,1,1,0,NA,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,NA,-1,-1,0,0,NA,0,-1,-1,0,NA,1,NA,"26 Sep 2001Ê","Ê6 Nov 2007Ê",2003-04-23,1963-05-24,1963-05-24,"27 Jun 1985Ê","12 Jan 1990Ê","","","",""
"69","Trinidad and Tobago",52,2010,2,-1,1,NA,1,2,1,3,1,1,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,NA,1,-1,0,0,NA,1,-1,-1,1,NA,0,NA,"26 Sep 2001Ê","Ê6 Nov 2007Ê",2003-04-23,1963-05-24,1963-05-24,"27 Jun 1985Ê","12 Jan 1990Ê","","","",""
"70","Trinidad and Tobago",52,2011,2,-1,2,NA,1,2,1,3,1,1,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,1,1,-1,NA,NA,1,1,-1,1,NA,1,NA,"26 Sep 2001Ê","Ê6 Nov 2007Ê",2003-04-23,1963-05-24,1963-05-24,"27 Jun 1985Ê","12 Jan 1990Ê","","","",""
"71","Barbados",53,2007,-99,0,0,NA,1,1,1,2,1,3,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,NA,0,0,0,0,NA,1,NA,"26 Sep 2001Ê","",2000-10-23,1967-05-08,1967-05-08,"24 Jul 1980Ê","16 Oct 1980Ê","","","",""
"72","Barbados",53,2008,-99,0,0,NA,0,0,1,2,1,1,0,NA,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,NA,0,-1,-1,1,NA,0,NA,"26 Sep 2001Ê","",2000-10-23,1967-05-08,1967-05-08,"24 Jul 1980Ê","16 Oct 1980Ê","","","",""
"73","Barbados",53,2009,2,-1,1,NA,0,0,0,0,1,1,1,NA,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,0,NA,1,0,0,1,NA,1,NA,"26 Sep 2001Ê","",2000-10-23,1967-05-08,1967-05-08,"24 Jul 1980Ê","16 Oct 1980Ê","","","",""
"74","Barbados",53,2010,2,-1,1,NA,1,1,0,0,1,2,1,NA,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,1,0,NA,1,-1,-1,1,NA,1,NA,"26 Sep 2001Ê","",2000-10-23,1967-05-08,1967-05-08,"24 Jul 1980Ê","16 Oct 1980Ê","","","",""
"75","Barbados",53,2011,2,-1,2,NA,1,1,0,0,1,2,1,NA,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,NA,1,-1,-1,NA,NA,-1,-1,-1,1,NA,1,NA,"26 Sep 2001Ê","",2000-10-23,1967-05-08,1967-05-08,"24 Jul 1980Ê","16 Oct 1980Ê","","","",""
"76","St. Lucia",56,2011,2,-1,2,NA,0,0,0,0,1,1,0,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,0,NA,1,0,1,1,NA,1,NA,"","16 Jul 2013 a",2000-12-06,1980-05-14,1980-05-14,"","Ê8 Oct 1982 a","22 Sep 2011Ê","Ê8 Oct 2013Ê","22 Sep 2011Ê",""
"77","St. Vincent and the Grenadines",57,2009,2,-1,1,NA,1,1,0,0,1,2,1,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,0,0,0,NA,0,-1,1,1,NA,1,NA,"20 Nov 2002Ê","29 Oct 2010Ê",2001-12-04,1998-10-21,1998-10-21,"","Ê4 Aug 1981 a","","15 Sep 2005 a","","29 Mar 2011 a"
"78","St. Vincent and the Grenadines",57,2010,2,-1,1,NA,1,1,0,0,0,2,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,0,0,NA,-1,-1,1,1,NA,2,NA,"20 Nov 2002Ê","29 Oct 2010Ê",2001-12-04,1998-10-21,1998-10-21,"","Ê4 Aug 1981 a","","15 Sep 2005 a","","29 Mar 2011 a"
"79","St. Vincent and the Grenadines",57,2011,2,-1,2,NA,1,1,1,2,1,3,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,NA,1,1,1,0,NA,-1,-1,1,1,NA,1,NA,"20 Nov 2002Ê","29 Oct 2010Ê",2001-12-04,1998-10-21,1998-10-21,"","Ê4 Aug 1981 a","","15 Sep 2005 a","","29 Mar 2011 a"
"80","Antigua and Barbuda",58,2009,2,-1,1,NA,0,0,0,0,1,1,0,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,-1,-1,0,NA,1,0,1,1,NA,2,NA,"","17 Feb 2010Ê",2002-09-16,1983-02-02,1983-02-02,"","Ê1 Aug 1989 a","18 Dec 2001Ê","30 Apr 2002Ê","",""
"81","Antigua and Barbuda",58,2010,2,-1,1,NA,0,0,0,0,1,1,0,NA,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,-1,1,0,NA,1,-1,1,1,NA,1,NA,"","17 Feb 2010Ê",2002-09-16,1983-02-02,1983-02-02,"","Ê1 Aug 1989 a","18 Dec 2001Ê","30 Apr 2002Ê","",""
"82","Antigua and Barbuda",58,2011,2,-1,2,NA,0,0,1,2,1,1,0,NA,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,NA,2,1,1,0,NA,1,1,1,-1,NA,2,NA,"","17 Feb 2010Ê",2002-09-16,1983-02-02,1983-02-02,"","Ê1 Aug 1989 a","18 Dec 2001Ê","30 Apr 2002Ê","",""
"83","Mexico",70,2001,2,-1,1,NA,0,0,1,2,0,0,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,0,0,0,0,NA,0,NA,"13 Dec 2000Ê","Ê4 Mar 2003Ê",2000-06-30,1934-05-12,1959-06-01,"17 Jul 1980Ê","23 Mar 1981Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê"
"84","Mexico",70,2002,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,NA,1,2,0,NA,NA,0,0,0,0,NA,1,NA,"13 Dec 2000Ê","Ê4 Mar 2003Ê",2000-06-30,1934-05-12,1959-06-01,"17 Jul 1980Ê","23 Mar 1981Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê"
"85","Mexico",70,2003,2,-1,1,NA,1,1,1,2,0,0,1,NA,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,0,0,1,0,NA,2,NA,"13 Dec 2000Ê","Ê4 Mar 2003Ê",2000-06-30,1934-05-12,1959-06-01,"17 Jul 1980Ê","23 Mar 1981Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê"
"86","Mexico",70,2004,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,-1,0,0,0,NA,1,NA,"13 Dec 2000Ê","Ê4 Mar 2003Ê",2000-06-30,1934-05-12,1959-06-01,"17 Jul 1980Ê","23 Mar 1981Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê"
"87","Mexico",70,2005,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,-1,0,0,0,NA,1,NA,"13 Dec 2000Ê","Ê4 Mar 2003Ê",2000-06-30,1934-05-12,1959-06-01,"17 Jul 1980Ê","23 Mar 1981Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê"
"88","Mexico",70,2006,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,1,0,1,0,NA,0,NA,"13 Dec 2000Ê","Ê4 Mar 2003Ê",2000-06-30,1934-05-12,1959-06-01,"17 Jul 1980Ê","23 Mar 1981Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê"
"89","Mexico",70,2007,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,0,1,NA,NA,-1,0,-1,0,NA,2,NA,"13 Dec 2000Ê","Ê4 Mar 2003Ê",2000-06-30,1934-05-12,1959-06-01,"17 Jul 1980Ê","23 Mar 1981Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê"
"90","Mexico",70,2008,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,2,2,0,NA,NA,-1,1,-1,0,NA,2,NA,"13 Dec 2000Ê","Ê4 Mar 2003Ê",2000-06-30,1934-05-12,1959-06-01,"17 Jul 1980Ê","23 Mar 1981Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê"
"91","Mexico",70,2009,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,2,-1,1,NA,NA,0,-1,1,0,NA,1,NA,"13 Dec 2000Ê","Ê4 Mar 2003Ê",2000-06-30,1934-05-12,1959-06-01,"17 Jul 1980Ê","23 Mar 1981Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê"
"92","Mexico",70,2010,2,-1,1,NA,1,1,1,2,1,3,0,NA,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,NA,2,1,1,NA,NA,1,-1,0,0,NA,1,NA,"13 Dec 2000Ê","Ê4 Mar 2003Ê",2000-06-30,1934-05-12,1959-06-01,"17 Jul 1980Ê","23 Mar 1981Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê"
"93","Mexico",70,2011,2,-1,2,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,2,1,1,47,NA,1,-1,-1,0,NA,2,NA,"13 Dec 2000Ê","Ê4 Mar 2003Ê",2000-06-30,1934-05-12,1959-06-01,"17 Jul 1980Ê","23 Mar 1981Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê","Ê7 Sep 2000Ê","15 Mar 2002Ê"
"94","Belize",80,2003,3,-1,-1,NA,0,0,0,0,1,1,1,NA,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,1,-1,0,0,NA,0,0,-1,1,NA,-1,NA,"","26 Sep 2003 a",2000-03-06,1983-12-15,1983-12-15,"Ê7 Mar 1990Ê","16 May 1990Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê"
"95","Belize",80,2004,2,-1,1,NA,0,0,1,1,1,2,1,NA,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,NA,2,2,0,0,NA,-1,0,-1,-1,NA,2,NA,"","26 Sep 2003 a",2000-03-06,1983-12-15,1983-12-15,"Ê7 Mar 1990Ê","16 May 1990Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê"
"96","Belize",80,2005,2,-1,1,NA,0,0,1,1,1,2,1,NA,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,NA,2,2,1,18,NA,-1,0,-1,-1,NA,-1,NA,"","26 Sep 2003 a",2000-03-06,1983-12-15,1983-12-15,"Ê7 Mar 1990Ê","16 May 1990Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê"
"97","Belize",80,2006,3,-1,-1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,NA,2,1,1,3,NA,-1,0,-1,0,NA,-1,NA,"","26 Sep 2003 a",2000-03-06,1983-12-15,1983-12-15,"Ê7 Mar 1990Ê","16 May 1990Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê"
"98","Belize",80,2007,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,NA,2,2,1,2,NA,1,0,1,-1,NA,2,NA,"","26 Sep 2003 a",2000-03-06,1983-12-15,1983-12-15,"Ê7 Mar 1990Ê","16 May 1990Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê"
"99","Belize",80,2008,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,NA,2,1,1,3,NA,1,0,1,-1,NA,2,NA,"","26 Sep 2003 a",2000-03-06,1983-12-15,1983-12-15,"Ê7 Mar 1990Ê","16 May 1990Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê"
"100","Belize",80,2009,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,NA,2,-1,1,3,NA,1,0,1,-1,NA,2,NA,"","26 Sep 2003 a",2000-03-06,1983-12-15,1983-12-15,"Ê7 Mar 1990Ê","16 May 1990Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê"
"101","Belize",80,2010,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,NA,2,1,0,0,NA,1,1,1,-1,NA,2,NA,"","26 Sep 2003 a",2000-03-06,1983-12-15,1983-12-15,"Ê7 Mar 1990Ê","16 May 1990Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê"
"102","Belize",80,2011,2,-1,2,NA,1,1,1,3,1,2,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,NA,2,1,1,12,NA,1,-1,1,1,NA,2,NA,"","26 Sep 2003 a",2000-03-06,1983-12-15,1983-12-15,"Ê7 Mar 1990Ê","16 May 1990Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê","Ê6 Sep 2000Ê","Ê1 Dec 2003Ê"
"103","Guatemala",90,2001,2,-1,1,NA,1,1,1,2,1,3,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,NA,0,0,-1,-1,NA,0,NA,"","Ê1 Apr 2004 a",2001-10-11,1989-06-13,1959-12-09,"Ê8 Jun 1981Ê","12 Aug 1982Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"104","Guatemala",90,2002,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,NA,0,0,1,0,NA,2,NA,"","Ê1 Apr 2004 a",2001-10-11,1989-06-13,1959-12-09,"Ê8 Jun 1981Ê","12 Aug 1982Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"105","Guatemala",90,2003,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,NA,1,1,1,50,NA,0,0,1,0,NA,1,NA,"","Ê1 Apr 2004 a",2001-10-11,1989-06-13,1959-12-09,"Ê8 Jun 1981Ê","12 Aug 1982Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"106","Guatemala",90,2004,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,NA,1,1,0,0,NA,1,0,1,0,NA,-1,NA,"","Ê1 Apr 2004 a",2001-10-11,1989-06-13,1959-12-09,"Ê8 Jun 1981Ê","12 Aug 1982Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"107","Guatemala",90,2005,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,NA,1,2,1,6,NA,1,0,1,0,NA,1,NA,"","Ê1 Apr 2004 a",2001-10-11,1989-06-13,1959-12-09,"Ê8 Jun 1981Ê","12 Aug 1982Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"108","Guatemala",90,2006,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,1,2,1,50,NA,-1,0,1,-1,NA,1,NA,"","Ê1 Apr 2004 a",2001-10-11,1989-06-13,1959-12-09,"Ê8 Jun 1981Ê","12 Aug 1982Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"109","Guatemala",90,2007,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,1,-1,1,0,NA,-1,0,1,-1,NA,2,NA,"","Ê1 Apr 2004 a",2001-10-11,1989-06-13,1959-12-09,"Ê8 Jun 1981Ê","12 Aug 1982Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"110","Guatemala",90,2008,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,NA,1,1,1,8,NA,1,1,1,0,NA,2,NA,"","Ê1 Apr 2004 a",2001-10-11,1989-06-13,1959-12-09,"Ê8 Jun 1981Ê","12 Aug 1982Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"111","Guatemala",90,2009,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,NA,1,1,1,55,NA,-1,1,1,-1,NA,2,NA,"","Ê1 Apr 2004 a",2001-10-11,1989-06-13,1959-12-09,"Ê8 Jun 1981Ê","12 Aug 1982Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"112","Guatemala",90,2010,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,NA,1,1,1,7,NA,-1,1,-1,-1,NA,1,NA,"","Ê1 Apr 2004 a",2001-10-11,1989-06-13,1959-12-09,"Ê8 Jun 1981Ê","12 Aug 1982Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
